r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,saturation,warmth,dominant_channel,filename,genre_principal,year,artist
0.6738557,0.63340014,0.5514854,0.13917339,0.12883562,0.12754467,0.63615805,0.13158965,0.185915,0.1223703,0,Abstract_Expressionism/willem-de-kooning_untitled-1967.jpg,Abstract Expressionism,1967.0,willem de kooning
0.3128564,0.2457498,0.15623684,0.1847351,0.15157355,0.08710504,0.2556102,0.150898,0.4532406,0.15661956,0,Symbolism/henri-fantin-latour_woman-at-her-toillette-1898.jpg,Symbolism,1898.0,henri fantin latour
0.6186143,0.60242724,0.56731606,0.24329425,0.23493473,0.21747224,0.6032645,0.23314486,0.17022485,0.05129826,0,Realism/ivan-vladimirov_military-loan-1916-1.jpg,Realism,1916.0,ivan vladimirov
0.6820978,0.6151216,0.55416715,0.15033753,0.15426913,0.13889985,0.62819874,0.1366301,0.258305,0.12793064,0,Impressionism/claude-monet_grainstacks-at-the-end-of-the-day-autumn.jpg,Impressionism,,claude monet
0.4301892,0.4537119,0.49608466,0.17043643,0.147231,0.16870977,0.45150912,0.14269541,0.29764998,-0.06589547,2,Symbolism/nicholas-roerich_mount-m-1931-1.jpg,Symbolism,1931.0,nicholas roerich
0.5720267,0.49081337,0.44190103,0.2047905,0.18646412,0.19520254,0.5095202,0.18830816,0.26536712,0.1301257,0,Analytical_Cubism/pablo-picasso_guitar-and-violin.jpg,Analytical Cubism,,pablo picasso
0.6333188,0.54141486,0.40263003,0.13217005,0.12280579,0.114440195,0.5530727,0.122535594,0.36297894,0.23068875,0,Realism/aleksey-savrasov_early-spring-4.jpg,Realism,,aleksey savrasov
0.51417285,0.49277368,0.47035128,0.21914834,0.23245172,0.2273956,0.4966159,0.22331823,0.24033786,0.043821573,0,Impressionism/mary-cassatt_young-girl-holding-a-loose-bouquet.jpg,Impressionism,,mary cassatt
0.37059185,0.3543809,0.41079652,0.20765683,0.17313488,0.2002256,0.36565936,0.17915408,0.29690963,-0.040204674,2,Mannerism_Late_Renaissance/paolo-veronese_the-triumph-of-virtue-over-vice-1556.jpg,Mannerism Late Renaissance,1556.0,paolo veronese
0.6284582,0.59298694,0.5334259,0.1638315,0.15758348,0.17110226,0.5968029,0.15913561,0.16594875,0.095032275,0,Symbolism/william-blake_the-wandering-moon-1820.jpg,Symbolism,1820.0,william blake
0.44014367,0.49355853,0.50100577,0.23839803,0.25858882,0.29325157,0.47843647,0.25107646,0.24070868,-0.060862094,2,Post_Impressionism/salvador-dali_girl-from-the-ampurdan.jpg,Post Impressionism,,salvador dali
0.48303846,0.45471624,0.37253085,0.16787979,0.15277778,0.15814586,0.45381546,0.15351738,0.27385208,0.11050761,0,Cubism/diego-rivera_woman-at-a-well-1913.jpg,Cubism,1913.0,diego rivera
0.4878215,0.46207157,0.40968597,0.2297004,0.24815507,0.2248789,0.46379882,0.23575036,0.20599473,0.07813552,0,Naive_Art_Primitivism/niko-pirosmani_the-feast-of-five-princes-1906.jpg,Naive Art Primitivism,1906.0,niko pirosmani
0.5265644,0.47571784,0.39007473,0.15645221,0.17685907,0.16385742,0.48115766,0.16756578,0.28171864,0.13648969,0,Realism/vasily-polenov_the-head-of-the-pharisee-1884.jpg,Realism,1884.0,vasily polenov
0.7902088,0.7498928,0.7293416,0.24077082,0.23530592,0.24004835,0.75960445,0.23537539,0.12997998,0.06086719,0,Northern_Renaissance/albrecht-durer_dead-bluebird-1512.jpg,Northern Renaissance,1512.0,albrecht durer
0.5504899,0.554705,0.50068885,0.30870622,0.30258426,0.28939268,0.54728687,0.30286258,0.13661118,0.04980105,1,Symbolism/odilon-redon_the-gambler-1879.jpg,Symbolism,1879.0,odilon redon
0.42885503,0.39814788,0.33347958,0.21312758,0.19965424,0.16299014,0.39995715,0.19910058,0.21550557,0.09537545,0,Impressionism/giovanni-boldini_portrait-of-maria-eulalia-of-spain-1898.jpg,Impressionism,1898.0,giovanni boldini
0.26446772,0.30062854,0.282144,0.23345467,0.17368157,0.119132966,0.28770924,0.18371215,0.38242495,-0.017676294,1,Rococo/maurice-quentin-de-la-tour_self-portrait-with-lace-jabot.jpg,Rococo,,maurice quentin de la tour
0.15340386,0.13850649,0.122773774,0.18997249,0.1738854,0.13191472,0.14116727,0.17296636,0.59515905,0.03063009,0,Pop_Art/andy-warhol_muhammad-ali-2.jpg,Pop Art,,andy warhol
0.30850834,0.32964706,0.30581176,0.20699278,0.20624071,0.20391242,0.32060933,0.2054766,0.15396318,0.0026965737,1,Realism/georgios-jakobides_fragment-from-the-children-s-concert-1899.jpg,Realism,1899.0,georgios jakobides
0.79082775,0.73206884,0.6532481,0.21386257,0.22973786,0.25458997,0.7406522,0.22738981,0.21109265,0.13757968,0,Northern_Renaissance/albrecht-durer_a-young-hare.jpg,Northern Renaissance,,albrecht durer
0.539338,0.57184625,0.494245,0.22975542,0.21858156,0.23308629,0.55327976,0.21421488,0.29596573,0.045093,1,Expressionism/henri-matisse_still-life-12.jpg,Expressionism,,henri matisse
0.48716778,0.42227927,0.40905595,0.088216625,0.05675441,0.028883602,0.4401735,0.062688805,0.15574811,0.07811183,0,Baroque/rembrandt_bearded-man-with-a-beret-1655.jpg,Baroque,1655.0,rembrandt
0.5690234,0.27765924,0.15718517,0.13833274,0.13063334,0.09626822,0.35104305,0.12385892,0.73891914,0.4118382,0,Impressionism/pierre-auguste-renoir_jean-renoir-writing.jpg,Impressionism,,pierre auguste renoir
0.34119514,0.27148727,0.19068916,0.25728276,0.21621823,0.16348834,0.2831189,0.21887963,0.36999202,0.15050597,0,Realism/jean-francois-millet_the-nun-s-parrot-1840.jpg,Realism,1840.0,jean francois millet
0.294622,0.24006827,0.16955447,0.22087789,0.17972273,0.14768627,0.24834125,0.18563193,0.40050763,0.12506753,0,Baroque/peter-paul-rubens_portrait-of-ludovicus-nonnius.jpg,Baroque,,peter paul rubens
0.117628634,0.077630505,0.039535463,0.13443057,0.082775235,0.055850174,0.085247114,0.0929909,0.6108128,0.07809317,0,Baroque/joseph-wright_the-prisoner.jpg,Baroque,,joseph wright
0.5250137,0.467143,0.30335072,0.1472692,0.14407152,0.13449955,0.465774,0.13678986,0.42788464,0.22166297,0,Impressionism/childe-hassam_brittany-barns.jpg,Impressionism,,childe hassam
0.5466976,0.5533926,0.4423955,0.17549041,0.1842494,0.21835907,0.5387372,0.17415959,0.3403952,0.10430211,1,Post_Impressionism/maurice-prendergast_girls-in-the-park.jpg,Post Impressionism,,maurice prendergast
0.51176834,0.58655316,0.69626296,0.14491276,0.15351234,0.24299347,0.5766994,0.15574153,0.30732316,-0.18449461,2,Art_Nouveau_Modern/ferdinand-hodler_the-breithorn.jpg,Art Nouveau Modern,,ferdinand hodler
0.49034807,0.49133015,0.3709736,0.2452784,0.24426982,0.27688062,0.47731584,0.24556406,0.3250726,0.119374484,1,Realism/ivan-shishkin_autumn-1892.jpg,Realism,1892.0,ivan shishkin
0.32276374,0.24034618,0.18878104,0.25011572,0.17325015,0.1422111,0.25911057,0.18835127,0.32265556,0.1339827,0,Rococo/dmitry-levitzky_portrait-of-denis-diderot-1773.jpg,Rococo,1773.0,dmitry levitzky
0.75366855,0.5282337,0.33421728,0.084045075,0.08192128,0.082217894,0.5735209,0.0729112,0.5527406,0.41945127,0,Expressionism/spyros-papaloukas_monastery.jpg,Expressionism,,spyros papaloukas
0.7522633,0.7523773,0.7209009,0.1351517,0.16542277,0.1992515,0.74875486,0.15849416,0.12576023,0.031362414,1,Baroque/adriaen-van-de-velde_frozen-canal-with-skaters-and-hockey-players-1668.jpg,Baroque,1668.0,adriaen van de velde
0.48682743,0.45720816,0.2676413,0.16204616,0.15378359,0.13509482,0.44445372,0.15062933,0.48248705,0.21918613,0,Post_Impressionism/vincent-van-gogh_evening-the-watch-after-millet-1889(1).jpg,Post Impressionism,1889.0,vincent van gogh
0.52395594,0.5267483,0.41281527,0.23027323,0.25009477,0.25295898,0.512925,0.24142735,0.29642484,0.11114067,1,Realism/konstantin-makovsky_after-the-market.jpg,Realism,,konstantin makovsky
0.55740416,0.5388799,0.50735056,0.11853714,0.13624738,0.1562929,0.54082435,0.12616768,0.2175534,0.050053596,0,Post_Impressionism/augustus-john_dorelia-wearing-a-turban-1912.jpg,Post Impressionism,1912.0,augustus john
0.8663227,0.8638605,0.8478695,0.06136085,0.05752305,0.046713993,0.8627737,0.05709101,0.031045515,0.01845318,0,Minimalism/lee-ufan_dialogue-2010.jpg,Minimalism,2010.0,lee ufan
0.32752854,0.25645345,0.20591947,0.22576538,0.22412561,0.23172674,0.27194405,0.22287446,0.4220116,0.12160906,0,Mannerism_Late_Renaissance/tintoretto_allegory-of-happiness.jpg,Mannerism Late Renaissance,,tintoretto
0.5702421,0.5296794,0.46862984,0.22105373,0.22690661,0.26091215,0.534848,0.224447,0.23370019,0.10161227,0,Cubism/arshile-gorky_blue-figure-in-a-chair.jpg,Cubism,,arshile gorky
0.43206048,0.33800507,0.2843889,0.3933053,0.33847114,0.29913607,0.36001536,0.34399605,0.35490853,0.14767158,0,Ukiyo_e/utagawa-kunisada_hinasuke-arashi-as-goemon-ishikawa.jpg,Ukiyo e,,utagawa kunisada
0.39790422,0.30463102,0.25845516,0.27872878,0.21203995,0.16987354,0.32725567,0.2223737,0.2866179,0.13944906,0,High_Renaissance/giovanni-antonio-boltraffio_portrait-of-a-young-woman.jpg,High Renaissance,,giovanni antonio boltraffio
0.70734024,0.74726903,0.7516645,0.31262648,0.28175634,0.29589644,0.7358314,0.29130635,0.13430814,-0.04432428,2,Synthetic_Cubism/pablo-picasso_pipe-and-card-1914.jpg,Synthetic Cubism,1914.0,pablo picasso
0.27765182,0.25254458,0.26314366,0.14694028,0.13282153,0.09736628,0.26125994,0.13144678,0.23636049,0.014508158,0,Realism/vasily-perov_amateur-1862.jpg,Realism,1862.0,vasily perov
0.5563915,0.58772933,0.421848,0.17730719,0.19567358,0.1823675,0.55944884,0.17378904,0.3607512,0.13454348,1,Romanticism/konstantin-makovsky_at-the-spinning-wheel.jpg,Romanticism,,konstantin makovsky
0.35574332,0.29661292,0.25575143,0.11385393,0.10244533,0.073772706,0.3096347,0.10214321,0.27156705,0.09999189,0,Impressionism/konstantin-korovin_in-the-caucasus-sitting-mountaineers-1889.jpg,Impressionism,1889.0,konstantin korovin
0.49238473,0.53028417,0.4019596,0.24974619,0.2394912,0.2816937,0.50432324,0.24210376,0.34597185,0.09042513,1,Realism/boris-kustodiev_self-portrait-1905.jpg,Realism,1905.0,boris kustodiev
0.7659551,0.66826725,0.51791966,0.150232,0.17493474,0.20618008,0.6803363,0.1679415,0.34593958,0.24803543,0,Art_Nouveau_Modern/carl-larsson_the-model-on-the-table-1906(1).jpg,Art Nouveau Modern,1906.0,carl larsson
0.43871975,0.4106211,0.27010453,0.207489,0.16353041,0.14007235,0.4030037,0.15349147,0.45956153,0.16861522,0,Expressionism/ernst-ludwig-kirchner_three-nudes.jpg,Expressionism,,ernst ludwig kirchner
0.50613105,0.50754684,0.41020796,0.28923157,0.3139839,0.2891001,0.4960269,0.30175108,0.25608003,0.095923096,1,Cubism/diego-rivera_la-tour-eiffel-1914.jpg,Cubism,1914.0,diego rivera
0.52184963,0.47825545,0.39173564,0.20233056,0.18398257,0.15318123,0.48142686,0.18584338,0.24867517,0.13011399,0,Expressionism/hans-hofmann_self-portrait-1932.jpg,Expressionism,1932.0,hans hofmann
0.22510795,0.24054195,0.24483214,0.04673768,0.08680414,0.12004772,0.23641628,0.07848336,0.081339985,-0.01972419,2,Minimalism/sol-lewitt_irregular-form(1).jpg,Minimalism,,sol lewitt
0.4682627,0.41336575,0.3302402,0.15959449,0.16097577,0.15109001,0.42030364,0.15544881,0.31357223,0.13802251,0,Romanticism/theodore-gericault_a-young-negro-woman.jpg,Romanticism,,theodore gericault
0.504992,0.4940992,0.47441837,0.19903518,0.19158748,0.17542528,0.49511257,0.19193879,0.05360848,0.030573636,0,Minimalism/henk-peeters_5-pieces-of-cotton-whool-1962.jpg,Minimalism,1962.0,henk peeters
0.46000022,0.46791035,0.45101896,0.21323054,0.21537189,0.2218,0.4636196,0.2154289,0.052456245,0.008981258,1,Romanticism/gustave-dore_assassination-of-henry-of-germany.jpg,Romanticism,,gustave dore
0.20350152,0.18741336,0.16130252,0.11257833,0.08667415,0.056957558,0.18924707,0.09041619,0.15768753,0.042199,0,Baroque/gerrit-dou_the-teacher-1645.jpg,Baroque,1645.0,gerrit dou
0.5380434,0.5577503,0.5955392,0.30385688,0.31391254,0.33286247,0.5561658,0.31281254,0.12533838,-0.057495832,2,Romanticism/caspar-david-friedrich_the-wanderer-above-the-sea-of-fog.jpg,Romanticism,,caspar david friedrich
0.50980276,0.29370093,0.18200804,0.1010854,0.06715958,0.065553814,0.3455824,0.07643319,0.64913845,0.32779473,0,Minimalism/yves-gaucher_untitled-1981.jpg,Minimalism,1981.0,yves gaucher
0.7903876,0.6917772,0.66775286,0.09070664,0.20040041,0.24969175,0.71852297,0.1730881,0.2147497,0.12263471,0,Cubism/henri-laurens_seated-woman-1930.jpg,Cubism,1930.0,henri laurens
0.5656827,0.39604014,0.23353392,0.23846515,0.19744697,0.06319856,0.42823756,0.1904872,0.5332219,0.3321488,0,Impressionism/arkhip-kuindzhi_sunset-2.jpg,Impressionism,,arkhip kuindzhi
0.5596239,0.56732225,0.55716366,0.3278923,0.33280236,0.34315985,0.5638623,0.33250913,0.04921713,0.0024602413,1,Romanticism/francisco-goya_till-death-1799.jpg,Romanticism,1799.0,francisco goya
0.15162928,0.14407025,0.10393187,0.274354,0.2586207,0.19858317,0.14175463,0.25616494,0.63749236,0.047697417,0,Mannerism_Late_Renaissance/el-greco_portrait-of-don-rodrigo-vasquez.jpg,Mannerism Late Renaissance,,el greco
0.53964967,0.4020848,0.31052202,0.19512376,0.18727426,0.13770461,0.4327785,0.18133406,0.4239447,0.22912765,0,Early_Renaissance/benozzo-gozzoli_madonna-and-child-giving-blessings.jpg,Early Renaissance,,benozzo gozzoli
0.37165648,0.24996364,0.28721684,0.28286934,0.23977368,0.1880532,0.29059666,0.23367998,0.51052195,0.084439635,0,Northern_Renaissance/hugo-van-der-goes_diptych-of-the-fall-of-man-and-the-redemption-lamentation-of-christ.jpg,Northern Renaissance,,hugo van der goes
0.5089784,0.4498875,0.39113483,0.19407614,0.21099387,0.23360443,0.46085787,0.20605412,0.26583815,0.1178436,0,Impressionism/valentin-serov_soldiers-oldiers-heroes-every-one-1905.jpg,Impressionism,1905.0,valentin serov
0.69281363,0.6038352,0.49355805,0.13388589,0.1801891,0.18903506,0.6178682,0.16308376,0.31601834,0.19925559,0,Impressionism/pierre-auguste-renoir_apples-and-grapes.jpg,Impressionism,,pierre auguste renoir
0.4472551,0.40431893,0.44385964,0.22789347,0.22237869,0.22376993,0.42166445,0.2238826,0.14192523,0.003395468,0,Contemporary_Realism/neil-welliver_night-scene-1982.jpg,Contemporary Realism,1982.0,neil welliver
0.41402423,0.38418067,0.24506,0.25987887,0.23274581,0.16370882,0.3772441,0.23232928,0.40323237,0.16896424,0,Expressionism/corneliu-michailescu_the-three-graces.jpg,Expressionism,,corneliu michailescu
0.6439527,0.66519773,0.66600895,0.3768964,0.37134928,0.38076416,0.65893793,0.37403435,0.1220347,-0.022056222,2,Expressionism/franz-marc_resting-horses-1912.jpg,Expressionism,1912.0,franz marc
0.77522075,0.70976925,0.57261556,0.2256737,0.20180522,0.15523364,0.7137037,0.19915327,0.26530266,0.20260519,0,Ukiyo_e/keisai-eisen_a-couple-1827.jpg,Ukiyo e,1827.0,keisai eisen
0.37243843,0.35739794,0.27009758,0.18529466,0.16287442,0.11524753,0.3519428,0.16325873,0.25765347,0.10234085,0,Realism/gustave-courbet_lake-geneve-before-the-storm.jpg,Realism,,gustave courbet
0.5681803,0.55239713,0.37381667,0.22232501,0.1979221,0.14519975,0.5367582,0.19199237,0.35433203,0.19436365,0,Impressionism/kazimir-malevich_laundress-1.jpg,Impressionism,,kazimir malevich
0.46364054,0.36439952,0.18174836,0.14934033,0.13391772,0.056380015,0.37325037,0.12730654,0.5927908,0.28189218,0,Impressionism/t.-c.-steele_the-brook-in-the-woods-1889.jpg,Impressionism,1889.0,t. c. steele
0.5452596,0.59185815,0.40622967,0.23049383,0.19284347,0.16255453,0.5567635,0.19546372,0.34521434,0.13902992,1,Post_Impressionism/henri-de-toulouse-lautrec_ballet-dancers-1885.jpg,Post Impressionism,1885.0,henri de toulouse lautrec
0.5795324,0.5563903,0.4941205,0.21204564,0.19835433,0.18979305,0.556211,0.2014435,0.15429817,0.08541188,0,Baroque/rembrandt_the-flight-into-egypt-called-in-the-style-of-elzheimer-1653.jpg,Baroque,1653.0,rembrandt
0.43490902,0.4371783,0.30679694,0.2811459,0.22727145,0.1429174,0.42163634,0.22807902,0.3713891,0.12811208,1,Realism/boris-kustodiev_portrait-of-peter-kapitza-and-nikolai-semyonov-1921.jpg,Realism,1921.0,boris kustodiev
0.81353736,0.7288447,0.6301825,0.11292071,0.1329921,0.12563406,0.74292034,0.1252926,0.23203637,0.18335485,0,Romanticism/william-turner_the-chain-pier-brighton.jpg,Romanticism,,william turner
0.28731427,0.22615418,0.19121909,0.27416605,0.26099396,0.20295419,0.24045846,0.25601158,0.3684517,0.096095175,0,Realism/nicolae-grigorescu_cheerful-peasant-woman-1894.jpg,Realism,1894.0,nicolae grigorescu
0.38117462,0.38021076,0.33189195,0.24946435,0.24966027,0.23765035,0.37499058,0.2480438,0.15125924,0.04928267,0,Expressionism/sa-nogueira_mezzo-tinto-1960.jpg,Expressionism,1960.0,sa nogueira
0.5655994,0.46450365,0.53008294,0.37263706,0.27427068,0.2407452,0.5022073,0.2920763,0.42197448,0.03551644,0,Symbolism/nicholas-roerich_pink-sky-1933.jpg,Symbolism,1933.0,nicholas roerich
0.3387535,0.29251638,0.3031767,0.1297132,0.13541822,0.12352809,0.30755657,0.1261092,0.261409,0.03557679,0,Impressionism/edgar-degas_dancer-leaving-her-dressing-room.jpg,Impressionism,,edgar degas
0.38896316,0.337107,0.351309,0.30704823,0.26512006,0.28710663,0.35423103,0.2745886,0.2070668,0.03765416,0,Mannerism_Late_Renaissance/el-greco_st-james-the-less.jpg,Mannerism Late Renaissance,,el greco
0.55387634,0.5053445,0.43699616,0.14314997,0.13777429,0.14381176,0.51206386,0.13889888,0.22439119,0.11688018,0,Symbolism/nikolaos-gyzis_vernal-symphony-1886.jpg,Symbolism,1886.0,nikolaos gyzis
0.8122781,0.76471835,0.6861065,0.12846263,0.13585328,0.13446341,0.769977,0.13331653,0.16165486,0.12617159,0,Expressionism/jury-annenkov_portrait-of-zinoviev-1926.jpg,Expressionism,1926.0,jury annenkov
0.69213146,0.51968634,0.2589899,0.30815634,0.3053079,0.23342702,0.5415281,0.27116168,0.67600286,0.43314156,0,Fauvism/aldemir-martins_red-cat-and-vase-with-flowers.jpg,Fauvism,,aldemir martins
0.25386775,0.21680024,0.19297451,0.16733168,0.14609408,0.110757865,0.22516729,0.14791451,0.22827756,0.060893238,0,Romanticism/orest-kiprensky_portrait-of-pyotr-olenin-1813.jpg,Romanticism,1813.0,orest kiprensky
0.453834,0.46087146,0.4961177,0.23450838,0.21409237,0.19679405,0.4627853,0.2091929,0.2998894,-0.042283714,2,Post_Impressionism/suzanne-valadon_the-blue-room-1923.jpg,Post Impressionism,1923.0,suzanne valadon
0.5668838,0.5060827,0.4686215,0.15960893,0.16224158,0.19464628,0.51999164,0.15384372,0.3020905,0.09826231,0,Pop_Art/robert-silvers_vincent-van-gogh.jpg,Pop Art,,robert silvers
0.44957757,0.44652534,0.2341153,0.17700365,0.13547114,0.07919815,0.4232232,0.1365664,0.48977673,0.21546227,0,Pointillism/camille-pissarro_study-of-a-peasant-in-open-air-also-known-as-peasant-digging-1882.jpg,Pointillism,1882.0,camille pissarro
0.4871367,0.43811995,0.34983295,0.18517344,0.1915567,0.18138134,0.44271123,0.18764284,0.30993754,0.13730374,0,Impressionism/james-mcneill-whistler_portrait-of-ellen-sturgis-hooper.jpg,Impressionism,,james mcneill whistler
0.891485,0.9023005,0.9030748,0.14311783,0.1477518,0.15135594,0.89915484,0.1467518,0.017468601,-0.011589825,2,Expressionism/marevna-(marie-vorobieff)_modi-kisling-and-chaim-soutine-1914.jpg,Expressionism,1914.0,marevna (marie vorobieff)
0.48880494,0.45843458,0.39925754,0.23510171,0.24187651,0.20400538,0.46076915,0.23455289,0.20569666,0.089547396,0,Realism/vasily-perov_a-drowned-woman-found-drowned-1867.jpg,Realism,1867.0,vasily perov
0.42253852,0.44321123,0.38292286,0.18996854,0.19347902,0.2177476,0.43015724,0.18882602,0.29359198,0.03961566,1,Post_Impressionism/henri-matisse_not-identified-12.jpg,Post Impressionism,,henri matisse
0.44708878,0.5017619,0.55676556,0.2624183,0.29432008,0.2937863,0.49168506,0.2800272,0.31066996,-0.10967678,2,Post_Impressionism/vincent-van-gogh_postman-joseph-roulin-1888.jpg,Post Impressionism,1888.0,vincent van gogh
0.1921765,0.16354215,0.1237233,0.20210901,0.15733737,0.107561514,0.16756447,0.16366085,0.22530344,0.06845321,0,Realism/john-singer-sargent_jacques-barenton-1883.jpg,Realism,1883.0,john singer sargent
0.498825,0.41101554,0.32430685,0.21687837,0.17684145,0.17055756,0.4273858,0.17980473,0.36099684,0.17451817,0,Post_Impressionism/maurice-prendergast_ladies-in-a-seaside-arbor.jpg,Post Impressionism,,maurice prendergast
0.4876441,0.35710114,0.24518038,0.17891473,0.16173531,0.11434402,0.3833745,0.15631716,0.4856598,0.24246372,0,Realism/john-lewis-krimmel_in-an-american-inn-1814.jpg,Realism,1814.0,john lewis krimmel
0.28070188,0.28344464,0.25296512,0.08797863,0.09516265,0.08140573,0.2791499,0.088408515,0.1489143,0.027736753,1,Post_Impressionism/alekos-kontopoulos_le-canal-bethune-1939.jpg,Post Impressionism,1939.0,alekos kontopoulos
0.35626465,0.3423565,0.23077609,0.19680816,0.202634,0.20520538,0.33379483,0.19962735,0.43632692,0.12548856,0,Contemporary_Realism/neil-welliver_study-for-falls-jam-brook.jpg,Contemporary Realism,,neil welliver
0.5262178,0.4370675,0.34841835,0.22406675,0.19196899,0.16617617,0.45361745,0.19200222,0.33648098,0.17779946,0,Post_Impressionism/paul-gauguin_women-at-the-banks-of-river-1892.jpg,Post Impressionism,1892.0,paul gauguin
0.5674568,0.5724296,0.56502306,0.22217196,0.22453892,0.2282146,0.5700984,0.22422878,0.023815863,0.0024337173,1,Romanticism/pavel-svinyin_the-pennsylvania-hospital.jpg,Romanticism,,pavel svinyin
0.7129854,0.742458,0.64260495,0.18764149,0.19419216,0.22622223,0.72226244,0.1890783,0.22816786,0.07038045,1,Impressionism/eugene-boudin_trouville-beach-scene-1874.jpg,Impressionism,1874.0,eugene boudin
0.5275161,0.41628206,0.33972,0.26094878,0.26160365,0.22357251,0.44081295,0.25445122,0.38521564,0.18779612,0,Rococo/thomas-gainsborough_evening-landscape-peasants-and-mounted-figures.jpg,Rococo,,thomas gainsborough
0.6890204,0.66833544,0.5675607,0.07068975,0.100144535,0.15025403,0.66303194,0.08637023,0.20531404,0.12145972,0,Abstract_Expressionism/john-ferren_contemplations-on-geraniums-1952.jpg,Abstract Expressionism,1952.0,john ferren
0.6090121,0.63603055,0.5578271,0.23056845,0.19482845,0.25289586,0.6190369,0.1863545,0.37745824,0.051185012,1,Realism/vasily-vereshchagin_posthumous-monuments-in-ladakh-1875.jpg,Realism,1875.0,vasily vereshchagin
0.5469119,0.6027478,0.62693924,0.21800962,0.19334322,0.19378357,0.5888107,0.19776373,0.19729236,-0.08002734,2,Impressionism/claude-monet_the-bridge-at-argenteuil-grey-weather.jpg,Impressionism,,claude monet
0.5392569,0.5490301,0.5479555,0.42806485,0.4316967,0.43624684,0.54598534,0.4311216,0.120863035,-0.008698642,1,Art_Nouveau_Modern/felix-vallotton_portrait-of-russian-writer-vladimir-galaktionovich-korolenko.jpg,Art Nouveau Modern,,felix vallotton
0.57612354,0.5589727,0.49560142,0.25135493,0.24808574,0.22895952,0.5568764,0.24608196,0.15827756,0.08052212,0,Impressionism/childe-hassam_a-rainy-day-in-boston-1885.jpg,Impressionism,1885.0,childe hassam
0.29146108,0.22488081,0.10128654,0.10867346,0.086388156,0.028751668,0.23069856,0.0847556,0.628264,0.19017455,0,Northern_Renaissance/albrecht-altdorfer_countryside-of-wood-with-saint-george-fighting-the-dragon-1510.jpg,Northern Renaissance,1510.0,albrecht altdorfer
0.45324564,0.32406104,0.24321675,0.231704,0.17364602,0.124742545,0.35347098,0.18172967,0.42023778,0.21002889,0,High_Renaissance/giovanni-bellini_the-assassination-of-st-peter-martyr-1509.jpg,High Renaissance,1509.0,giovanni bellini
0.65852463,0.5145001,0.35013047,0.10525175,0.116155855,0.110963546,0.5388253,0.10968588,0.47611922,0.30839416,0,Impressionism/walter-battiss_distant-blue-hills-1934.jpg,Impressionism,1934.0,walter battiss
0.325411,0.3213712,0.26478535,0.2237898,0.2024429,0.1715214,0.3161283,0.2034183,0.23208691,0.060625643,0,Realism/peder-severin-kroyer_the-hirschsprung-family-1881.jpg,Realism,1881.0,peder severin kroyer
0.60960674,0.503175,0.37677652,0.2151522,0.23492183,0.23020242,0.52058864,0.21670179,0.41336322,0.23283023,0,Impressionism/mary-cassatt_young-girls-1897.jpg,Impressionism,1897.0,mary cassatt
0.35483518,0.35126334,0.27577096,0.119657025,0.10697954,0.09514678,0.3437252,0.104253136,0.2975558,0.07906422,0,Post_Impressionism/kuzma-petrov-vodkin_type-the-cluny-museum-in-paris-1908.jpg,Post Impressionism,1908.0,kuzma petrov vodkin
0.3357896,0.29474,0.24687645,0.19648445,0.1931926,0.17768337,0.30155736,0.19129506,0.26719257,0.08891314,0,Impressionism/john-singer-sargent_eleanora-duse.jpg,Impressionism,,john singer sargent
0.36607933,0.2947706,0.2011233,0.16369711,0.16385093,0.14305453,0.3054161,0.1586255,0.4784318,0.16495603,0,Baroque/david-teniers-the-younger_great-village-feast-with-a-dancing-couple.jpg,Baroque,,david teniers the younger
0.32523626,0.28131294,0.1871843,0.18032087,0.13929212,0.08422959,0.28371537,0.14266501,0.3487733,0.13805196,0,Expressionism/richard-gerstl_portrait-of-mother-maria-gerstl-unfinished-1908.jpg,Expressionism,1908.0,richard gerstl
0.79604703,0.8045865,0.802917,0.111575164,0.11417083,0.11609953,0.8018429,0.11357944,0.014078459,-0.0068699718,1,Naive_Art_Primitivism/fernand-leger_portrait-of-nadia-1950.jpg,Naive Art Primitivism,1950.0,fernand leger
0.36250335,0.32623723,0.32395262,0.18026714,0.14434333,0.134149,0.33682036,0.14803287,0.19751784,0.038550735,0,Northern_Renaissance/hans-holbein-the-younger_sir-henry-wyatt.jpg,Northern Renaissance,,hans holbein the younger
0.8220906,0.703732,0.5430693,0.15916608,0.14403173,0.12894478,0.7208057,0.14479674,0.34084925,0.27902132,0,Art_Nouveau_Modern/raphael-kirchner_street-flowers-1899.jpg,Art Nouveau Modern,1899.0,raphael kirchner
0.71029055,0.6375522,0.4976524,0.1595587,0.16783375,0.19682309,0.6433524,0.16566882,0.31671005,0.21263814,0,Impressionism/max-liebermann_the-artist-s-granddaughter-at-the-table-1923.jpg,Impressionism,1923.0,max liebermann
0.6803864,0.6986768,0.47175488,0.1283002,0.16559832,0.14831635,0.6673389,0.14290498,0.33878094,0.20863155,1,Post_Impressionism/maurice-denis_sleeping-woman-1892.jpg,Post Impressionism,1892.0,maurice denis
0.5846682,0.4008308,0.18730614,0.25239173,0.1934868,0.12505321,0.4314564,0.19684467,0.69736135,0.39736208,0,Symbolism/george-frederick-watts_minotaur.jpg,Symbolism,,george frederick watts
